feature_index,lon,lat,date,z,ccdc_COS,ccdc_COS2,ccdc_COS3,ccdc_INTP,ccdc_SIN,ccdc_SIN2,ccdc_SIN3,ccdc_SLP,ccdc_fit,status,class
0,-64.35081537790192,-14.997373668375412,2016-05-06,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.19538859536748954,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-05-12,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.19489311986413232,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-05-18,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.19470010531445364,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-05-24,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.19485944750651518,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-05-30,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.19541115966764813,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-06-05,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.196382824557201,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-06-11,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.19778751865249836,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-06-17,0.21890750527381897,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.19962344113250502,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-06-23,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20187301137309702,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-06-29,0.22811999917030334,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20450261377471235,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-07-05,0.23122750222682953,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20746411818077498,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-07-11,0.2345000058412552,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.21069575583025016,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-07-17,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.21412432002455933,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-07-23,0.23257499933242798,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2176670943593403,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-07-29,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2212354490058752,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-08-04,0.2656024992465973,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2247375712782486,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-08-10,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.22808135690453646,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-08-16,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2311784664640983,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-08-22,0.25149500370025635,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2339471306866569,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-08-28,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2363147245413696,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-09-03,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.23822112111435131,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-09-09,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.23962031151552696,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-09-15,0.27660250663757324,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2404822551098762,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-09-21,0.24651749432086945,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.24079333942205233,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-09-27,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2405574730448723,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-10-03,0.2734124958515167,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.23979537465007555,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-10-09,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.23854321151329494,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-10-15,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.23685178784132574,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-10-21,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.23478392504475906,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-10-27,0.21390250325202942,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.23241215796767467,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-11-02,0.2236649990081787,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2298153362057227,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-11-08,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2270762634727441,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-11-14,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.22427812514781492,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-11-20,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.22150094842357204,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-11-26,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.21881937428693637,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-12-02,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.216299594395817,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-12-08,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.21399668319971843,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-12-14,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.21195357162785317,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-12-20,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.21019931317828677,unchanged,0
0,-64.35081537790192,-14.997373668375412,2016-12-26,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20874872699275968,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-01-01,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20760190638248832,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-01-07,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2067437317753607,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-01-13,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2061514892891142,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-01-19,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20578853671016514,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-01-25,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2056092573712864,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-01-31,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20556203480935503,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-02-06,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20559245578979493,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-02-12,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2056454895017526,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-02-18,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20566877930176608,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-02-24,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2056157830779342,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-03-02,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20544750339717188,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-03-08,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20513496009939672,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-03-14,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20466119536219413,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-03-20,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20402157197261564,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-03-26,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20322462026807275,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-04-01,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20229225141972454,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-04-07,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20125821878049088,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-04-13,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20016712549203428,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-04-19,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.19907289695033722,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-04-25,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.19803567731421398,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-05-01,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.19711950132679776,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-05-07,0.1839275062084198,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.19638974352456798,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-05-13,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.19590931676928294,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-05-19,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.19573603819091429,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-05-25,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.19592015473388413,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-05-31,0.18120500445365906,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.1965010102876169,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-06-06,0.18846499919891357,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.19750524950123008,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-06-12,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.19894551968872165,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-06-18,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20081860566979964,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-06-24,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20310532673431958,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-06-30,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20577108965339247,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-07-06,0.1972925066947937,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20876595448746005,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-07-12,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2120264611009073,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-07-18,0.20733000338077545,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2154780280565747,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-07-24,0.2273775041103363,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.21903670378101892,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-07-30,0.2528975009918213,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.22261244612207592,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-08-05,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2261126803055431,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-08-11,0.2536124885082245,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2294448593204906,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-08-17,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.23252018471321761,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-08-23,0.2506425082683563,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.235257196367786,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-08-29,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.23758397317746915,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-09-04,0.2730824947357178,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2394410997533141,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-09-10,0.24118250608444214,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.24078414584826513,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-09-16,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.24158446031113726,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-09-22,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.24183045366519035,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-09-28,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2415282443568922,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-10-04,0.2627424895763397,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2407003477681816,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-10-10,0.23716750741004944,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.23938563033412738,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-10-16,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.23763674731038484,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-10-22,0.2687374949455261,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.23551832111154697,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-10-28,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.23310467880147534,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-11-03,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2304761217747358,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-11-09,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.22771612687701998,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-11-15,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.22490848305035271,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-11-21,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.22213334686220546,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-11-27,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2194646316878041,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-12-03,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2169677153116354,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-12-09,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.21469643895440452,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-12-15,0.23021000623703003,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.21269174922848455,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-12-21,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.2109809379624699,unchanged,0
0,-64.35081537790192,-14.997373668375412,2017-12-27,0.0,0.0005690249381586909,-0.007012894377112389,0.0,0.20644333958625793,-0.01923401653766632,0.004689013585448265,0.0,0.001036828150972724,0.20957635487217413,unchanged,0
